source_id,ra,dec,pmra,pmdec,bp_rp,phot_g_mean_mag,parallax
4421852247811276928,229.0932899636809,2.6871151523077086,-2.011504358382681,-4.454178099490312,0.9210396,17.24109,0.2418872011045798
4421852312235402240,229.0707774002678,2.678313116420221,-4.595637362491976,-5.363231128640816,0.5830803,17.575949,0.1867363712918908
4421852415314632832,229.0630013120499,2.698818425223488,8.500145873129245,-1.0096785722261965,2.1668243,17.914482,1.8509869935375927
4421852488329446400,229.09641454261802,2.697704316609655,3.865258692278794,-3.226917546946793,0.8844967,13.563079,1.456042111189614
4421852488329447424,229.08989990602862,2.706700825548778,-9.954365187112503,6.174378550056462,0.78640556,14.127433,0.9702622825115835
4421852557048925056,229.0795396358271,2.714034291948478,-4.906455442748756,-3.005648768219041,0.9806671,15.338093,1.0002360325665975
4421852625768397696,229.14822599947422,2.7080010211011154,-36.49052847512876,4.9017033104840415,1.0785418,15.208684,1.4005524173757984
4421852724552932096,229.1497245984336,2.7082165101387528,4.303360804125888,-8.843084936524539,1.0523453,16.931932,0.4817258024383492
4421852728847612672,229.15088277692732,2.708822215238314,-2.206053146312116,-5.319300467439218,1.1559458,15.3710785,0.26805382037175385
4421852763207350656,229.16530087375938,2.7161882000495874,-5.766953038311488,5.495339341955354,0.8467846,16.365234,0.5151900091321968
4421852763207352320,229.1534449451273,2.724170010410573,-5.969476230005214,-3.6859751146663102,0.9563694,16.406021,0.10806168936738897
4421853068149697024,229.1211636833193,2.7464730920722533,-0.9285997093790476,-0.5945997344926358,1.3687954,17.667625,0.06337907783546011
4421853072445000320,229.12614708723018,2.7425389866829812,-11.106866566967403,3.5804378608734204,0.9929447,14.358772,0.7387603737406812
4421853102509437056,229.13374284305493,2.7469902721110353,-8.750600649256256,-3.974501497165482,0.7115097,17.813948,0.06872016914325593
4421853308667795840,228.98330729515794,2.6501478186138425,-0.5077068619733014,-10.595928120445643,1.3199921,17.448929,0.6199386774307423
4421853381682646656,228.97829314565337,2.659907425957795,-2.10702986344401,-11.051146986972345,0.99172974,17.353596,0.09752223848185046
4421853587841078528,228.9713740379179,2.67043802764336,-11.986195688494838,10.837904891219843,1.7531509,17.108942,1.1887029021662832
4421853587841078912,228.9607095825768,2.671480115330011,0.704667849558882,-7.659986940898056,0.8171387,16.525217,0.32636189013213057
4421853793999507328,229.00568640251433,2.6776975305832194,8.062729891008955,6.043992734297751,0.6793356,11.297444,2.0504214014144684
4421853793999507712,228.9945163745969,2.6756245189503716,-16.27140475005337,13.133142333412364,1.6333838,16.383492,1.791142197300819
4421854000157939072,228.99072037292228,2.686066761252716,-9.558427931133094,1.4087919127973916,1.6924677,15.869533,1.6848948358135198
4421854000157939840,228.9806200917419,2.685848520120176,-6.786146269683415,-13.514061728220847,0.89150715,15.192903,0.8904896304879533
4421854068877417472,228.9796262296107,2.6954379970860383,-1.877389194664668,-15.114635832741925,0.9369011,16.599459,0.26545264193499024
4421854240676109696,228.91880132004312,2.6602855319141643,0.776434037682113,-18.00168195574936,2.5238762,17.9457,2.241277928369214
4421854275035848192,228.9207686248645,2.6674790408719273,-4.784975993685768,-2.2891126082816258,1.0100832,16.02096,0.3746884650303404
4421854305100221568,228.90504900068353,2.6690983206561727,-3.5740210533210437,1.6607929688613357,0.7597637,17.569016,0.29865832294371736
4421854412474802560,228.94115381566053,2.691002967882703,-8.740582261790077,-11.620526884016444,0.8907242,16.87666,0.44310184730061036
4421854442539190272,228.9202940049844,2.6908423177735834,-16.0627496139141,-1.684770391061955,1.0471516,17.340837,0.49876247218419584
4421854545618396544,228.89929795357224,2.678658849650838,-4.75927611345266,-1.3087847586149932,1.3535194,17.268509,0.7189987466770795
4421855030950094336,228.97813594809696,2.736348560646716,4.335913054670075,-11.996732941114946,1.1242733,15.33954,1.2172520006867185
4421855065309833600,228.9273123078589,2.716082661528743,-3.6752362150890976,-1.123364363633859,0.8360958,16.804546,0.350349456162643
4421855168389049728,228.92750945914182,2.7329725136650604,-15.094532715249205,-24.33327921862837,2.0511131,16.197683,2.752756635353588
4421855232813211904,228.97081350144137,2.743567920717941,-15.485693747028405,-36.494415900667065,2.6701794,17.695026,2.785293398809063
4421855237108525312,228.97254974627225,2.742001972155831,-15.282608157170511,-36.62069095577523,1.7940121,15.294204,2.942595458631582
4421855576410584832,229.0625799216934,2.728981414672592,-15.936914744987304,-9.117983462765865,0.8487663,17.464506,0.28823161114387297
4421855615065642880,229.02047831387847,2.7101002847109146,-4.0531937785826955,-10.390711211729219,0.7692394,16.834497,0.3520077942085213
4421855782569024896,229.05364832889086,2.7423054044625976,-5.794356823903883,-36.8210946739305,0.9305172,16.995182,0.5208678240670902
4421855885648233344,229.09419619895328,2.7340862033254214,-6.900792266246896,-4.295028445790402,1.1132736,17.643713,0.32882728239288705
4421855924303286656,229.09577231028516,2.7417198446310467,1.1795914225286799,11.918109815588988,0.7911482,13.916458,1.0118949275700793
4421855993022764800,229.0812527834944,2.7476642742393,8.356115048013999,-4.154390515049226,2.0197897,10.4661665,0.41238696771648203
4421856027382501504,229.1083364301803,2.745569387371724,-14.297975230113005,0.9568155255044277,1.1043243,14.556035,0.659392389658178
4421856680217536128,229.02310497689683,2.764997940631164,-7.9912035634940475,-3.106102335382865,0.9054651,16.146486,0.5127912132776119
4421856748937014144,228.98299398324443,2.762705936181284,-28.808338801741833,-67.5351107142996,1.1274376,15.235739,2.0770731836850027
4421856882080680832,229.01978010029367,2.779501502244295,-1.7161047470237913,6.1655838678337895,2.9819593,17.118246,8.080018751872418
4421856916440417536,228.98868555796957,2.7774571671313386,-5.006559535267108,-3.9661488195504253,0.84534645,16.21834,0.5003154385797668
4421856950800165504,229.00420447925026,2.787351641361151,-3.8197436363893367,-11.589059822756164,0.7115421,17.68171,0.208283264923889
4421856985159888000,229.04682272160989,2.7700454777544623,1.5960995268303062,-21.518246576312094,1.4775257,17.482334,1.050392190515816
4421857019519635328,229.0614314129683,2.7809805046377827,-4.402876540471079,-2.153349328156792,0.9225731,17.40492,0.09605550434068273
4421857023814920192,229.05491405417175,2.7883179432249494,1.3370382691493483,-4.838392423003452,0.8693094,16.492073,0.4150271923857194
4421857225678095104,229.06645835116188,2.8110613562282962,-5.357798874448118,-5.9004815871982,0.74018097,17.570517,0.09911492618830331
4421857431836537472,229.05431025358655,2.824362159883452,-22.938619122645505,-5.005992517815743,2.107565,17.6224,1.7902623824233155
4421857500556925056,229.0430014090022,2.8252815940391702,-13.573167899278094,-4.6393881379464945,1.0787477,14.922817,0.8238525866375408
4421857504851259520,229.04333987966226,2.825579755844224,-13.658500602082379,-4.711576240068182,0.7802944,14.889979,0.7728794692590167
4421857539210980864,229.2117046127553,2.695338453260545,-1.9355976733640068,-5.916482544613196,1.15979,17.173569,0.6261948447972566
4421857607930458624,229.21020222459825,2.7091809680886896,-43.7037143549024,-25.057777911423848,0.7010813,9.529425,5.022462910720171
4421857672354616320,229.23643427908456,2.71957563427748,-5.177796131713026,-6.322427364469484,0.888443,17.988966,0.013444563890237793
4421857882808368256,229.18298188815314,2.730088678342274,3.095625998321024,-8.652809463807,0.9838724,13.226115,2.264252849704316
4421857917168105728,229.19357109566266,2.729622567674653,-11.03901683891975,3.1052344817552204,1.0022602,16.814163,0.5490140108771493
4421857917168105984,229.1989559953556,2.738257465851323,-1.6957042016439767,-0.6286902501812545,0.9392204,16.837885,0.38926697308225827
4421858050311763584,229.211387676864,2.7505334868183473,7.971582909643303,0.07528652834693784,1.8621998,17.592407,1.4349764330999693
4421858050311767168,229.2227251801605,2.7545661015013923,-4.132662166128357,2.9521574636101326,1.2755184,17.237951,0.5557202518858771
4421858222110453760,229.28023939367213,2.747474022526804,9.315281500046606,-14.783328306043847,1.1722527,16.658396,0.6072236017132357
4421858256470044416,229.2974986554114,2.7538155993821456,-5.0680769224640265,3.582940336382078,0.92536926,12.71273,3.2086255857301538
4421858290829937792,229.26973864623,2.7576574062427004,1.0031843222195267,-7.293816799906557,0.9433193,17.414919,0.3656787397968627
4421858501283723648,229.26734062875926,2.765387655986695,-5.406591410010921,-2.676979198908195,0.8721752,17.947758,0.46168601027400447
4421858604362875136,229.2633892533952,2.794089526419557,-4.971425582639489,-1.5900160873449796,1.0676079,16.218973,0.6920412260866847
4421858840585750528,229.18332780980407,2.7560530439432323,-5.011747379722796,-14.889925716959977,2.060873,17.512424,1.644684478791801
4421858840585753088,229.17925696217023,2.7592389069873633,2.2587633228406716,2.12567608770764,0.9216175,17.920197,0.09151639839048632
4421859081103935744,229.1896142924546,2.7769670288712844,6.444295437550015,9.351612342670583,2.530798,17.604782,3.7301843113614983
4421859081103935872,229.17840522155004,2.7791541791004812,6.4478326127138565,-5.538889403429598,1.2784672,17.800867,0.719114951987596
4421859085399214592,229.18617174175125,2.7781360521228624,0.8181906163594534,-2.5764070086116084,0.8523531,14.853813,0.8455134324629868
4421859085399215232,229.1824149928329,2.7795523070867407,-1.1738181291487582,-7.6237835054259975,0.9225044,16.768011,0.5239719312735676
4421859291557644416,229.21686722358007,2.7880451454604973,-5.515131880346263,-2.640046107602439,1.0526657,17.098616,0.5412345466177012
4421859325917382144,229.2423384721847,2.7952544240566253,-60.16588845017846,-42.22783374067704,3.0396376,17.10042,4.807407384979855
4421859390341594112,229.23359365127283,2.7932640282723518,-4.300844868187054,-8.271161705081706,1.1381702,17.996355,0.7223230280061015
4421859394636859648,229.2266216572795,2.797863002120604,0.08750858318559906,-23.621977221951227,1.2911282,17.138412,0.4782503952707135
4421859493420815616,229.2053998622014,2.7991250444760682,-5.303978608106839,-3.160563086344675,0.8357334,17.182678,0.29222244676655557
4421859665219519872,229.20724371431044,2.8118747312178605,-0.939057438215094,-0.9833669111574517,0.53414536,17.882175,0.018074897482700445
4421859699582763136,229.22151330588852,2.8337462575661467,-1.4025421799302413,-4.0594158440764545,1.1457405,17.393867,0.47952544504117633
4421859703874507648,229.225377415072,2.8251871008281095,-9.378365992050453,9.210280884690073,1.2571316,16.748692,0.7900934161886398
4421859841313454080,229.30255348040822,2.7930682497179173,-2.9123580097065407,-0.16974263040830878,0.7913027,15.840182,0.4334821747419915
4421859875673191040,229.32923412430753,2.783993968459955,-1.2366469408165084,-10.451845143551392,1.0498734,17.770655,0.2726179183650763
4421860081831624192,229.27721365551966,2.7972033829113583,-7.862919136435217,-5.709405366804965,0.85969925,15.574942,0.5845623227708842
4421860150551100416,229.30702940780466,2.807051792758489,-11.522583167809469,-3.1083331849564195,1.1826744,17.441706,0.36195523878435887
4421860386774036608,229.34335539071043,2.8243161514054402,-2.566386476972525,-17.224631448369095,1.441659,16.62079,1.1049072656100487
4421860597227700096,229.33268401880707,2.835656062389098,0.08101905937281412,-5.558173831358339,0.9747362,16.039928,0.2582891200568965
4421860631587440384,229.31684942402953,2.8432948598309307,-1.8697026124353862,-0.4861415632585631,0.8706684,16.764204,0.20715325104174076
4421860936529848320,229.26214903817612,2.8218121714131668,-1.484283828755597,-1.9673135389255223,1.0340824,17.52568,0.03834056474477195
4421861043904302464,229.2698783919605,2.838426092507735,-61.8289229094744,-10.826575782713064,2.6567097,16.639885,4.054586073777299
4421861146983518720,229.24809268203063,2.837837713087304,1.8054447460574914,-8.363708182304034,1.2098818,15.931819,0.34907525809320583
4421861211407541632,229.24812351571134,2.842851803493075,-20.66517930044182,-15.731135845812215,0.8126459,11.638988,3.4567681179676284
4421861864242850304,229.29937145303015,2.8930591983652936,-14.055300565079076,-12.526139093959095,1.733161,16.815512,1.4322425166776749
4421861486285696128,229.3025841526316,2.8585567853841356,-32.749683223389994,-42.47784245171102,2.6882248,16.222908,5.392449401171417
4421861524940701440,229.33887836864477,2.8646787005950243,1.796478017506248,-8.710125607513085,1.1725893,15.366622,1.4217017522539446
4421861692444145664,229.30280822807904,2.8741132586514877,-0.49840208834555716,-15.999515494278096,0.7847271,17.291838,0.16267779132236118
4421861731099073664,229.26594085909193,2.8758384744256347,-25.255631389934962,-9.905153398129375,1.0535955,13.54424,2.7751461389334495
4421861765458811520,229.2830981931823,2.882114230640051,-19.419117285259247,1.300134682338019,1.1038237,14.804908,0.621958605079214
4421861795523091968,229.30366209635037,2.8774529277419565,-13.701474370405986,4.01556116500858,0.71273327,12.923391,1.6845337256207484
4421862246495149696,229.12528225049638,2.7973191978620155,-8.54259054030399,1.4469303396248046,0.96131706,14.78085,0.6493499469340372
4421862280854889472,229.09684695279807,2.7992935380227584,,,2.2467585,16.141478,
4421862315214627584,229.11606458746687,2.808368161731835,-10.083754525878728,2.395206401031266,0.92276,17.45436,0.25977571151897777
4421862379638860416,229.1408125171957,2.8224764307257137,-2.913388915017353,-6.002463483058583,0.8469963,17.519253,0.4520566467329584
4421862521373055232,229.1921077608269,2.8197091875031215,7.665701538058528,-8.834204389395206,0.96072006,16.561262,0.5499961661777439
4421862933689918720,229.18933963723873,2.8603191328535282,-89.76090495352415,-25.57108204413229,3.2909126,17.44123,9.694978867002062
4421863311647043200,229.06804299107733,2.8261002308165266,-0.6784490109387195,13.435909733406803,2.1572914,17.738228,1.8126752320325543
4421863380366521728,229.04852883999402,2.839091839555016,0.9524652317115677,-4.744661144408982,0.89214516,17.506714,0.3807238354765292
4421863444790776192,229.08637952559002,2.8503941375303365,-6.238119336022876,-7.19713805827147,1.7411575,16.801804,1.392656525167452
4421863586524948992,229.1265400199083,2.845241761437174,-25.477159822224387,-13.804035453444486,1.40096,15.384332,1.8968852665229683
4421863758323640960,229.16375202777172,2.869145523594278,1.651446984864196,-2.3692127876164975,0.8166485,16.522285,0.32138315250645183
4421863827043118976,229.14919913722449,2.886308828639217,-5.117481373646945,-7.5488326860167225,0.8017254,15.562741,0.5040967558677852
4421863930122335488,229.0981728686326,2.869702211180634,9.468478694357167,-2.046261140765408,0.8665447,15.297344,-0.7271373884196488
4421863964482074496,229.11022531953353,2.8836824065845956,-7.994777716667182,-2.230212584702924,1.0078726,15.438195,1.120108919172103
4421863994546622208,229.13346537853968,2.8840238845665174,-5.657504662640227,-2.001262517427783,0.90299606,17.831707,0.3379452696928189
4421863998841811456,229.12780225234494,2.8813915468240423,-13.470957574423032,0.5542396726854919,0.9764004,17.722227,0.48754746097316976
4421864033201550080,229.14275480319196,2.893954927205119,-5.118536239594536,-3.701206428678104,1.8389664,17.797674,0.8420020562468601
4421864063265823744,229.12341175686487,2.888837850803301,1.8943645902193746,-14.029742394105064,0.8350363,12.956604,1.4305715763038442
4421864067561344000,229.1189536681135,2.897272759064292,-0.7982336894228688,-0.5015833056784003,1.8559408,15.913739,-0.00521121866319109
4421864235064766848,229.2158569884399,2.8592666190090026,-16.469757534605105,-7.862626064238368,0.80978775,16.180853,0.2734651716264653
4421864342439190784,229.23833951185358,2.8735181276785013,3.7808703432502915,-36.0952860857848,0.91778755,16.922104,0.5479717657914474
4421864342439191424,229.2289568133638,2.880430851817838,-76.56700037604698,-61.88565701593453,1.4725552,17.495806,1.2775487782331774
4421864686036574336,229.25399619157585,2.8817486272703072,-16.72552239970975,-15.680651913177774,0.8054867,15.500864,0.48044914548668555
4421864716101136512,229.2657413397296,2.8943003753241796,-4.737707345991979,-30.637365476782616,1.0400352,17.948088,0.21299951727499317
4421864789115790464,229.26335086698404,2.903915746599572,-1.9957056868742025,-7.375248629573768,0.81624126,15.7303,0.5964501002811816
4421864892195004928,229.2729274871561,2.9029335794523203,2.1142173398460233,2.091802074208264,1.1918678,16.922836,0.8472255879862153
4421864926554802176,229.2754025278937,2.921224367758438,4.809689884157192,-7.438054619957078,1.1569986,15.646753,0.8463859420079849
4421864956619311488,229.24802286324172,2.900668784617993,3.7060040827314316,-1.5368741683981673,1.2187424,16.970602,0.8238240190270992
4421864956619311872,229.23584954300188,2.9005247013765194,-1.4178970590970232,2.5238267357599713,1.2877073,16.187048,1.2187145661492413
4421864995274221440,229.24592334872867,2.906879714586573,-13.90466439318169,-11.0076858725322,1.4357262,16.61529,1.2585433703505708
4421865025338798464,229.22812229424878,2.911348565140406,-17.923020083052798,-4.816746114317174,1.3482056,17.181517,0.8625844707888792
4421865094058280960,229.25907884345364,2.916724113600398,-7.140487794943295,-7.015561426227961,1.0326748,17.34916,0.36771824005774056
4421865128418194816,229.27724619149438,2.924309017715156,-4.765449705027356,-25.814166555844544,1.2753029,17.077717,0.9183882955358736
4421865270152129664,229.18050110933245,2.888201660901667,-4.845131396293462,-10.408418258977964,0.9622793,15.849873,0.8762159504518653
4421865334576435584,229.16950315028583,2.902988889359249,2.5666640210027776,0.07290282401234899,1.2298355,17.877623,0.35371886007932213
4421865338871607040,229.1756338904914,2.8957387455354757,-0.41388472859281694,-4.8341373917690476,0.8491869,12.697184,1.6987836533160487
4421865472015580416,229.1920256586877,2.9231224628149883,-2.9848005335923764,-0.9165622017610516,1.021883,17.785519,-0.035655475316635245
4421865476310560768,229.19104391250136,2.9169727478118377,-5.1203877844141354,-8.63724192971516,0.81422424,15.6128235,0.6087314951434551
4421865682468992000,229.19017699739146,2.9247625438081353,,,2.3488998,15.45364,
4421866026066375296,229.2489248890918,2.958907377091804,-0.28778643426539663,-1.310061770580712,0.8285637,15.747564,0.5178474042361884
4421866262289075968,229.203996905957,2.9711401476127572,18.300700449619438,-61.31449315367972,1.0206757,11.974755,4.3858425557180665
4421866365368415872,229.58457210444976,2.7080390695802965,-3.4139457430045943,-7.181764959870338,2.4150467,17.899496,2.215385902594776
4421866438383302016,229.57450343535737,2.7138029403487556,-5.29726774221702,-1.2316030025944562,1.8619976,17.506151,1.4328003904809452
4421866537166992128,229.58712707973388,2.727536701593708,-1.3193760031592427,0.8652289990773766,1.1650276,12.240214,1.2600344124638199
4421866713261210368,229.55649791248874,2.731423866125449,-1.2513450760697322,-1.8837156163332125,0.8083801,15.81961,0.5232004989036394
4421866713261211264,229.544438628325,2.7333030004975645,-8.3370119862081,-9.317942501241072,0.8860111,15.620958,0.6982112800419568
4421866743325422208,229.57005646513002,2.730291763676782,-2.0480222033584505,7.384803450882059,0.738884,14.35387,0.9737988098263591
4421866812044898432,229.5524979924891,2.7424972439771547,-6.517149965708281,-22.549259176139717,0.8892288,13.655573,1.3377293386321203
4421866850700164864,229.56984635464931,2.752809243644813,-47.7443567474178,-3.2948604073842143,1.7048874,15.382887,1.7763459755879896
4421866850700164992,229.56898186720142,2.7533522888571635,-47.79133432049947,-2.9159885159718484,2.1309185,17.525707,2.042351603915922
4421866988139116288,229.61509996118062,2.7476059264872132,-1.5944207330383686,-4.801859028365236,0.9613972,16.875154,0.5779239805285147
4421867056858592384,229.6509836031692,2.7616448050889804,-10.02405661982559,0.4020725205797874,0.7878952,15.242425,0.5502869534780427
4421867056858592512,229.6475963601851,2.7598785979252702,-1.9609674979687928,-13.638194962612923,2.3292742,14.878457,9.192129476339819
4421867056858592768,229.6467559098058,2.760742586114283,-2.2443444632440777,-12.423509247605198,2.7686691,15.819075,9.073976762173228
4421867125578069888,229.6405903908903,2.7703559965456668,-4.167978496013298,-8.676749811935412,0.9419975,17.254936,0.53012882415354
4421867159937808640,229.60151072959368,2.7509377822725423,-8.33938950465209,-5.429251705221084,1.0778465,17.388445,0.37061739039427044
4421867194297547648,229.6019208087823,2.761742428285673,-4.126144800670507,2.7054777832393238,0.80202675,16.145012,0.3588222743934052
4421867293081404416,229.61567407455192,2.7779572566397763,-1.72303984895614,-0.38737875780518555,1.2256813,17.930145,0.49446060024894367
4421867464880065152,229.53832341761523,2.737150756140472,5.1087097883318116,-15.423900608723567,1.9734745,17.533424,1.6366205800524831
4421867469175456640,229.54400590492725,2.743729120077686,4.448798423621611,-14.706483431081313,1.1091242,15.819627,1.0776892264267375
4421867671038523904,229.55177211852893,2.775007534313984,2.6635151460545052,-38.658312737044376,0.73877525,16.937943,0.4238807754963636
4421867675333887872,229.54596736254177,2.768803921023461,-7.9500831060165,2.759344793085289,1.2090778,13.762572,0.3062541126647143
4421867812772907776,229.49541190486772,2.772259183820543,-14.810348476783854,0.1858295454542449,0.8637314,16.502617,0.3225943155544446
4421867915852059392,229.50989098013105,2.781010758355394,13.633487616900243,-20.94266521965689,2.3207932,16.791462,2.4642129460950244
4421868087650748416,229.57423491404472,2.7872215696341924,18.206438664042295,-21.21540598867808,2.4700108,17.447723,2.85310532905785
4421868225089702784,229.59571137925084,2.809256322175906,-16.8537051333891,-3.6562674348408755,1.320446,14.395164,2.5694688848784453
4421868323873579008,229.5404385991792,2.802914021242938,2.717839373154086,-11.663217714971482,1.366003,17.769434,0.8515758263323129
4421868530031978752,229.66208303003287,2.7704193538447264,-9.214825915353941,-5.034971612183793,1.1470051,17.823187,0.6093311283519539
4421868568687081088,229.67250370068203,2.780197713607078,1.4679874914133948,-18.5356476113833,2.853654,17.05871,5.077620022702151
4421868671766296576,229.678447849521,2.7962382502722423,-1.064074308183445,3.7611240938215733,0.7461319,16.204985,0.30586392734656803
4421868873629387904,229.61511072148605,2.7981923531792003,-2.983739105715059,-0.6751617939934058,1.2335091,17.665758,0.39451154792331605
4421868981003944576,229.67131071064955,2.8220408741336187,-4.720092024071695,0.18269979174085468,1.3337669,17.522255,0.5267343252600037
4421869049723421952,229.64876547082866,2.825797555351799,1.3528075023328667,-8.737312569354817,2.5845299,17.797318,1.895281370998348
4421869182866843776,229.7088128639591,2.8239296463505448,1.529141026765835,16.52458387588503,2.3651247,13.170859,21.84529177844771
4421869251586543360,229.74132010538204,2.833827785905218,-8.917097586446424,-0.696465738849585,1.0101929,16.93374,0.5230928178939426
4421869290241638656,229.70830827801396,2.836595925133859,-2.8370304074407233,-12.038034077925284,1.2172165,17.172998,0.3886460483328344
4421869290241638784,229.70449975272092,2.837598660417028,-9.590259201058139,-6.998763519205114,0.8620186,16.902431,0.3890125696503335
4421869324601327872,229.72326494457084,2.851953733132899,0.7957654793107017,0.9344722656673258,0.8073349,15.625429,0.483654383397677
4421869462040282752,229.67628249793802,2.8482316080332364,-7.484526611824512,-3.5601590607717304,0.7458935,17.969427,0.11561189221721176
4421869565119497728,229.68458212690027,2.851532073942962,-2.988488594561548,-5.181027306766914,0.8822613,17.05497,0.048756985331774125
4421869736918192000,229.60606988611752,2.8245904655233924,-7.762487816785439,3.3344258673851805,1.1623688,16.694069,0.765590965577463
4421869801342364672,229.64936295696262,2.8414772169859672,-15.987794280935443,-8.676436792411023,0.7792816,17.59389,0.15802381134352625
4421870076220285184,229.61599718004638,2.854951656077154,5.577869174995147,-7.214617897891874,0.83397293,16.59472,0.44479511769096686
4421870183594789376,229.6634569757243,2.850240108810691,-11.191995988540427,-15.160502174602396,0.89732075,13.806682,1.652955675125834
4421870321033742976,229.68206056680322,2.8638118924400975,4.849517978797459,-8.730026143441782,0.7061348,17.810392,0.12024698912054407
4421870355393481984,229.6886224453982,2.8713658848108605,3.23387759276941,-6.077990702345035,1.361557,17.34818,0.5970288426640831
4421870355393482496,229.68827126932092,2.8748460431244998,-10.14349992327948,-9.086800364751488,1.0104456,10.369759,9.050427067716988
4421870389753221504,229.6698903016771,2.878854590553255,5.727387509234958,-16.757528148223184,1.9560947,17.31322,1.7289443826998694
4421870492832637696,229.64834597520698,2.871085648639826,-9.380663103215623,-4.574348826035195,0.8800545,17.076315,0.03465537630019005
4421870527192176640,229.62437816849803,2.8729284617322652,0.2846290423954705,-4.7398980906059345,0.91784096,17.3492,0.2810495269540898
4421870591616389760,229.66174957562976,2.8858538302511687,-0.18324030076168696,-3.097887703757366,0.84030724,16.727398,0.32313499209502805
4421870664630402048,229.64865604472857,2.8918217360255105,-19.441836805510093,-1.8279543407674486,,15.917118,0.7852991161576534
4421870664631130496,229.6483056070359,2.891841131372218,-19.425247636206073,-1.7443753866841027,0.8893528,15.220973,0.6931595535616452
4421870664631130624,229.64932839676305,2.893819523973381,-8.411702307727865,-8.175950766109164,0.83636475,16.687782,0.3737254779276566
4421870870789559936,229.50555599355093,2.793947589083249,-15.46006388686578,-15.383737521808133,0.7496891,16.857637,0.2920908395200731
4421871008228486528,229.46191774401794,2.781855914087341,-7.254481447110401,0.3099268679338403,1.0060501,17.357658,0.40937785300111407
4421871107012390784,229.46661111219575,2.805413352567269,-9.272748101823359,-2.328039773158028,0.8598709,17.547144,0.18403698107106967
4421871145667440768,229.4790712975356,2.8106477343131133,-2.3941382842964467,-10.07828139730382,1.1226091,14.676453,0.10383118830700189
4421871248746685568,229.47940104634597,2.8295175352178163,-2.9976290911134473,-8.675547576713154,0.63156605,15.4839945,0.1714928037125571
4421871248746744320,229.47892573050092,2.823085854698651,6.88227587913755,-0.044557174991281014,1.0170927,15.310124,1.1728173120718548
4421871347530569728,229.51051704697937,2.817490623398128,-6.922800863473729,1.3849813473913795,1.3225727,17.4712,0.32986814201612835
4421871386185636992,229.52995857027662,2.8299121513744208,-7.216464576536924,0.595271658652592,1.1098404,16.179026,0.9121465523473578
4421871420545373952,229.55634484281083,2.826715387077269,-1.2797189575624024,-2.5980280442236143,1.0448246,13.379599,0.16644172514823885
4421871489264851968,229.5458230730398,2.8364751021769368,-2.2457098737493393,-10.659717784945993,1.1146641,17.059938,0.6186698602934118
4421871588048761216,229.5179930515441,2.8426038069565225,-5.428299591503807,-1.812718504521041,0.81425285,17.382557,0.24157079767503312
4421871588049297792,229.51185136166583,2.835530562596885,6.857357433095995,-5.773536933037194,0.8000126,12.404106,2.7409908540232495
4421871592344067584,229.51805880777528,2.829264596492016,0.5116084208395523,-6.511262696153033,0.8182812,17.227875,0.3237575213364484
4421871592344068224,229.51319071843375,2.836529399626288,6.592879111874083,-6.184143370938311,0.605916,10.803976,2.797831696776046
4421871794207216128,229.52084280557983,2.868039040143181,-28.504219698737394,-38.068105046873455,0.89419746,17.379078,0.43659482275989375
4421871828566891520,229.44106489885678,2.8015211849016026,-14.479858852423472,-18.08169413645135,1.4093199,16.172062,1.5635166623907106
4421871867221947776,229.44323334384208,2.818866175785663,-32.04990924918098,5.7029324911869566,1.1492748,15.288325,1.6525196671206264
4421871966005869568,229.4647351000356,2.826514467381121,2.0950453492405163,-10.95049611677907,0.8625927,16.774244,0.29378432438973756
4421872172164313728,229.4068499695862,2.8425658384076153,1.995728913469192,-11.689392536184025,1.1330051,15.7556095,0.16220028402192951
4421872206524061440,229.4187948604311,2.852002273866027,-10.146006112745255,-3.5735076797865397,0.6259384,17.950169,0.030763888138180533
4421872343964746752,229.43311663224705,2.868771776967892,-9.51591058345923,-3.507082409209505,0.763237,16.09084,0.4501001086012503
4421872412682496384,229.49229246210723,2.857218998420195,-6.932225484111147,-5.011012976486357,0.78452873,17.720562,0.2670553786803887
4421872451337530368,229.47067450100064,2.8519175293556924,-5.954956488652729,-1.0373915035089978,0.91254616,15.307665,0.47040815181401696
4421872618840677632,229.50815764910425,2.8840768440634377,-2.7945765108430662,-8.299922913662488,0.80635357,14.005179,1.2446198202717567
4421872687560414976,229.4755075690888,2.8690857888641466,-16.68858631576901,5.5188082737355035,1.9027576,17.897795,1.3803586796808414
4421872760575178112,229.45682286444736,2.887197453202409,-13.277829610267787,-21.863726715849264,1.2593384,16.620577,1.024391501381538
4421872790639644288,229.4766042864301,2.8846351361626508,-10.11224399790316,-5.828549558394518,0.94353485,17.736925,0.5361316016648946
4421872829294653440,229.49518733028356,2.8874898871466304,-5.048571742140265,0.9680535693061391,1.0968876,15.205346,0.45162655109255173
4421872966733601408,229.58956648240485,2.856693045531587,-15.157955694495062,2.2475189355551835,1.2773571,16.0738,1.2781631222222278
4421873069812817152,229.589741159785,2.868776245946702,-0.3633159464339044,-0.39715036245318297,1.885376,17.698349,1.817373103570391
4421873207251771392,229.55736393351563,2.864253154193408,1.5185753741940262,-1.6414101840582302,0.8339901,17.212187,0.19848215062692248
4421873275971249408,229.53640352279731,2.8726710704300924,-49.495300151305656,-18.965502938721635,0.8453846,13.948511,1.8127207518600683
